ndcg%5,ndcg%10,ndcg%15,ndcg%20,ndcg%25,precision@5,recall@5,f1@5,precision@10,recall@10,f1@10,precision@20,recall@20,f1@20,r_precision,av_precision,reciprocal_rank,ndcg,ndcg@20,ndcg@50,facet,split,paper_id,title
0.22997440814155912,0.2786301910168428,0.3195510036701154,0.33072676016250985,0.3536192153353841,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06666666666666667,0.05714285714285715,0.06756756756756757,0.06340391240110219,0.05555555555555555,0.6561423899827876,0.26169400855895936,0.3391404169568137,background,test,10014168,Unsupervised Learning of Morphology without Morphemes
0.16587951611486065,0.1343603098274483,0.17146133418188433,0.18864979228984172,0.21679892944541485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735930735930736,0.0633007640144621,0.034482758620689655,0.5741184854141594,0.1259536527225837,0.2002665727909661,background,test,10695055,Naturalizing a Programming Language via Interactive Learning
0.3622942238119067,0.44943994008301386,0.396395919228202,0.4140132231344183,0.4273314044030251,0.4,0.09523809523809523,0.15384615384615385,0.3,0.14285714285714285,0.19354838709677416,0.25,0.23809523809523808,0.24390243902439024,0.21212121212121213,0.23307584601858172,0.25,0.7365250924728034,0.40248931228752505,0.5026898966421143,background,test,5764728,Embedding Web-based Statistical Translation Models in Cross-Language Information Retrieval
0.3373519727104165,0.3079439422832607,0.31333269916853707,0.3251018747802951,0.343871629342746,0.2,0.08333333333333333,0.11764705882352941,0.3,0.25,0.2727272727272727,0.2,0.3333333333333333,0.25,0.1348314606741573,0.2363950258348956,1.0,0.6374343720793763,0.33942863868287254,0.43350738810100947,background,test,51977123,Methods to integrate a language model with semantic information for a word prediction component
0.0,0.037915766476917925,0.03346533409447682,0.10249735259867422,0.14082566796078516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061855670103092786,0.04580037149278441,0.041666666666666664,0.4328600636750755,0.08648499195306139,0.16613861042092098,background,test,929877,"paper_id
929877    Modelling Protagonist Goals and Desires in Fir...
929877    Modelling Protagonist Goals and Desires in Fir...
Name: title, dtype: object"
0.21325217472164382,0.28126874521530215,0.3441638872072986,0.34785537460554056,0.3856152730674628,0.2,0.05555555555555555,0.08695652173913045,0.3,0.16666666666666666,0.21428571428571427,0.2,0.2222222222222222,0.2105263157894737,0.20930232558139536,0.2377638520864188,0.3333333333333333,0.7100942325526415,0.3563647216667354,0.5056861603424503,background,test,3264891,"paper_id
3264891    Stacking classifiers for anti-spam filtering o...
3264891    Stacking classifiers for anti-spam filtering o...
Name: title, dtype: object"
0.23357229975454355,0.2452410959288955,0.24026346522389422,0.253210915639613,0.26393392646274166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.053083960055014055,0.02702702702702703,0.570795191574777,0.253210915639613,0.3453773057430036,background,test,1936997,"paper_id
1936997    ""Not not bad""is not""bad"": A distributional acc...
1936997    ""Not not bad""is not""bad"": A distributional acc...
Name: title, dtype: object"
0.2273069049765143,0.2967931915329046,0.37884813389654215,0.403580769680216,0.41450755356145724,0.2,0.037037037037037035,0.0625,0.3,0.1111111111111111,0.16216216216216217,0.35,0.25925925925925924,0.29787234042553196,0.22131147540983606,0.281172214342837,0.3333333333333333,0.715916411314241,0.38434432551457703,0.47330136588505334,background,test,11844559,"paper_id
11844559    Unsupervised Induction of Semantic Roles withi...
11844559    Unsupervised Induction of Semantic Roles withi...
Name: title, dtype: object"
0.17876704412303474,0.13359561166999506,0.15797091194297708,0.16136043347119627,0.23511096082503027,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1111111111111111,0.06896551724137932,0.0891089108910891,0.11020985949771381,0.06666666666666667,0.551392549582941,0.16136043347119627,0.35629632683048085,background,test,8781666,"paper_id
8781666    Learning to Win by Reading Manuals in a Monte-...
8781666    Learning to Win by Reading Manuals in a Monte-...
Name: title, dtype: object"
0.1590508200131597,0.14269840327958652,0.18019750023160694,0.23429989464309645,0.24356864969024783,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13333333333333333,0.1142857142857143,0.14018691588785046,0.12529599004808759,0.07142857142857142,0.566229447283243,0.2243694835961739,0.33533458406027045,background,test,1587,"paper_id
1587    Get out the vote: Determining support or oppos...
1587    Get out the vote: Determining support or oppos...
Name: title, dtype: object"
0.16009673134865282,0.18474263188244994,0.2764233789736677,0.334229757253459,0.4263711698553946,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07692307692307693,0.060606060606060615,0.12871287128712872,0.14610502203882778,0.08333333333333333,0.7063641005257792,0.30734202010493433,0.5267397443995819,background,test,189897839,"paper_id
189897839    Sentiment analysis is not solved! Assessing an...
189897839    Sentiment analysis is not solved! Assessing an...
Name: title, dtype: object"
0.19740468258524763,0.22102545487378814,0.24811896521231022,0.23061200700106016,0.24275549525042867,0.2,0.1,0.13333333333333333,0.1,0.1,0.10000000000000002,0.1,0.2,0.13333333333333333,0.11235955056179775,0.11135753184895222,0.2,0.5422313312097296,0.2351535509115118,0.3280533909701267,background,test,6173686,ABL: Alignment-Based Learning
0.0,0.0,0.02156534324858865,0.05397733036885006,0.12364732406137492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0722844514279442,0.047619047619047616,0.4456856090800451,0.05310954343665287,0.26576234967736717,background,test,7898033,"A Uniform Approach to Analogies, Synonyms, Antonyms, and Associations"
0.3288315337890528,0.3993588853528568,0.4163618107864872,0.44129398597780684,0.44780908385139506,0.2,0.02857142857142857,0.049999999999999996,0.3,0.08571428571428572,0.13333333333333333,0.35,0.2,0.2545454545454545,0.3645833333333333,0.32341197308201586,0.25,0.7451629238837816,0.44129398597780684,0.49893821441607983,background,test,52194540,"paper_id
52194540    Hate Speech Dataset from a White Supremacy Forum
52194540    Hate Speech Dataset from a White Supremacy Forum
Name: title, dtype: object"
0.0,0.035032144202347376,0.05954033071136241,0.07426995337056266,0.12046173380837129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05747126436781609,0.046417329796640136,0.03333333333333333,0.47750712891579816,0.09049246336220436,0.292331394090471,background,test,1791179,"paper_id
1791179    A Sequential Model for Multi-Class Classification
1791179    A Sequential Model for Multi-Class Classification
Name: title, dtype: object"
0.0,0.040656849984370066,0.0363093877380498,0.11390297078522513,0.14184878819571275,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.08000000000000002,0.07142857142857142,0.06468253968253967,0.05555555555555555,0.43241889837387715,0.12863042043606016,0.29072011401372205,background,test,6431039,"paper_id
6431039    Language Diversity across the Consonant Invent...
6431039    Language Diversity across the Consonant Invent...
Name: title, dtype: object"
0.10046785834789955,0.17300757540086137,0.19641109200781515,0.20911549630585424,0.22891275519934035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.01711563031664437,0.027777777777777776,0.5227343128180394,0.17025926306416667,0.20911549630585424,method,test,1198964,"paper_id
1198964    Edge-Linear First-Order Dependency Parsing wit...
1198964    Edge-Linear First-Order Dependency Parsing wit...
Name: title, dtype: object"
0.1530273944949997,0.13722874871050586,0.1963160125929989,0.1929977838958704,0.21011277266088638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.03893931954536805,0.038461538461538464,0.4950131152472058,0.13283453391672545,0.1929977838958704,method,test,11310392,The BURCHAK corpus: a Challenge Data Set for Interactive Learning of Visually Grounded Word Meanings
0.22381566743682216,0.17620639647134279,0.17512771081620185,0.17734032657558668,0.2046946279342014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04060913705583756,0.03617715146181279,0.015384615384615385,0.5393405018606207,0.19070080976668247,0.17734032657558668,method,test,10010426,And That's A Fact: Distinguishing Factual and Emotional Argumentation in Online Dialogue
0.1403860944330722,0.2910427919666401,0.27358455453227026,0.2670881297918206,0.2617012796204048,0.0,0.0,0.0,0.1,0.16666666666666666,0.125,0.05,0.16666666666666666,0.07692307692307691,0.0625,0.07436935654617406,0.1,0.5824705080951064,0.27225841505021603,0.34818031201801486,method,test,53080736,"paper_id
53080736    FewRel: A Large-Scale Supervised Few-Shot Rela...
53080736    FewRel: A Large-Scale Supervised Few-Shot Rela...
Name: title, dtype: object"
0.13770577618809332,0.24704900065914626,0.24491273294728988,0.2765951843904635,0.28507518634941675,0.0,0.0,0.0,0.2,0.16666666666666666,0.1818181818181818,0.15,0.25,0.18749999999999997,0.13043478260869565,0.1457046967823613,0.14285714285714285,0.5848283217813046,0.272222266015495,0.33152419629762864,method,test,53082542,Compact Personalized Models for Neural Machine Translation
0.10075757095025123,0.12210400776492623,0.13726421912447082,0.16914018888966792,0.23157864122454597,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.08333333333333334,0.04597701149425287,0.06863711001642035,0.05,0.5230552433415022,0.20421150844381178,0.32071714062568396,method,test,1791179,"paper_id
1791179    A Sequential Model for Multi-Class Classification
1791179    A Sequential Model for Multi-Class Classification
Name: title, dtype: object"
0.34733341714483545,0.3307523007393584,0.33042717706253477,0.36278029339614376,0.3895726085023192,0.2,0.07142857142857142,0.10526315789473682,0.1,0.07142857142857142,0.08333333333333333,0.05,0.07142857142857142,0.058823529411764705,0.14285714285714285,0.13937870792196436,0.25,0.6565493187754081,0.36278029339614376,0.4422035119338791,method,test,2468783,"paper_id
2468783    Similarity of Semantic Relations
2468783    Similarity of Semantic Relations
Name: title, dtype: object"
0.0,0.027636461538409374,0.09075948302401639,0.08265390711593595,0.1488678496046415,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.125,0.07142857142857144,0.0851063829787234,0.0976341634117235,0.07692307692307693,0.42128348749145517,0.08265390711593595,0.24984348464680667,method,test,80628431,"paper_id
80628431    Studying the Inductive Biases of RNNs with Syn...
80628431    Studying the Inductive Biases of RNNs with Syn...
Name: title, dtype: object"
0.0,0.04732440191635174,0.06670505550418239,0.12208956866845148,0.14210750761870275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02654867256637168,0.02323702190958828,0.015384615384615385,0.43285202910802417,0.08473298153941033,0.24514472755848354,method,test,189897839,"paper_id
189897839    Sentiment analysis is not solved! Assessing an...
189897839    Sentiment analysis is not solved! Assessing an...
Name: title, dtype: object"
0.2007739830538833,0.19963494756477176,0.31360002454293406,0.30457640830497495,0.29702405361030043,0.0,0.0,0.0,0.1,0.08333333333333333,0.0909090909090909,0.15,0.25,0.18749999999999997,0.13186813186813187,0.12439505464531918,0.125,0.610875698023673,0.30457640830497495,0.3711610661033115,method,test,52194540,"paper_id
52194540    Hate Speech Dataset from a White Supremacy Forum
52194540    Hate Speech Dataset from a White Supremacy Forum
Name: title, dtype: object"
0.10603601753292029,0.13567581199467027,0.17478702696609263,0.21516540039390764,0.23395500319510815,0.2,0.125,0.15384615384615385,0.1,0.125,0.11111111111111112,0.15,0.375,0.21428571428571425,0.0761904761904762,0.12670909149567688,0.2,0.4140268396576993,0.21516540039390764,0.3015774756826378,method,test,929877,"paper_id
929877    Modelling Protagonist Goals and Desires in Fir...
929877    Modelling Protagonist Goals and Desires in Fir...
Name: title, dtype: object"
0.0701930472165361,0.0523058466671216,0.07135781650319124,0.0837112917776322,0.11705435902437296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07291666666666667,0.08092710025980701,0.04,0.4490356442195521,0.0837112917776322,0.3232151122253014,method,test,1936997,"paper_id
1936997    ""Not not bad""is not""bad"": A distributional acc...
1936997    ""Not not bad""is not""bad"": A distributional acc...
Name: title, dtype: object"
0.17612201285628842,0.23144224896943172,0.18736128557517798,0.20307171393232953,0.21608526140551435,0.0,0.0,0.0,0.2,0.14285714285714285,0.16666666666666666,0.15,0.21428571428571427,0.1764705882352941,0.1320754716981132,0.16406961794039596,0.1111111111111111,0.5546233451555637,0.20611980358600543,0.3511735590340472,method,test,102353905,Document-Level $N$-ary Relation Extraction with Multiscale Representation Learning
0.38979290227231644,0.34326094592211076,0.3051265082013538,0.3051265082013538,0.3051265082013538,0.2,0.5,0.28571428571428575,0.1,0.5,0.16666666666666669,0.05,0.5,0.09090909090909091,0.06451612903225806,0.532258064516129,1.0,0.542512240775876,0.3051265082013538,0.3818615200459363,method,test,5052952,"paper_id
5052952    Veracity Computing from Lexical Cues and Perce...
5052952    Veracity Computing from Lexical Cues and Perce...
Name: title, dtype: object"
0.0,0.1294937352319503,0.11258237896046579,0.09844212323961965,0.12163388683451332,0.0,0.0,0.0,0.1,0.3333333333333333,0.15384615384615383,0.05,0.3333333333333333,0.08695652173913045,0.047619047619047616,0.07341269841269842,0.125,0.42023961469795745,0.12163388683451332,0.25499671085272113,method,test,13949438,Robust Logistic Regression using Shift Parameters (Long Version)
0.1923095423910909,0.15286938592588223,0.1312885047345783,0.138881696629091,0.17666300169468252,0.2,0.5,0.28571428571428575,0.1,0.5,0.16666666666666669,0.05,0.5,0.09090909090909091,0.06666666666666667,0.19999999999999998,0.3333333333333333,0.48178430270476635,0.138881696629091,0.3360319424000355,method,test,174799296,"paper_id
174799296    From Balustrades to Pierre Vinken: Looking for...
174799296    From Balustrades to Pierre Vinken: Looking for...
Name: title, dtype: object"
0.15273311123869335,0.10597690670105497,0.08577787933338173,0.11573899311939723,0.14613810418620665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.4463218594320813,0.14613810418620665,0.26898699850929575,method,test,5270848,Incremental Adaptation Strategies for Neural Network Language Models
0.12881059782398505,0.12809105023707895,0.16168048063021093,0.16168048063021093,0.18175592646197386,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06666666666666667,0.05714285714285715,0.06302521008403361,0.0588657202015129,0.058823529411764705,0.4959092466811479,0.13791656361832133,0.16168048063021093,result,test,1198964,"paper_id
1198964    Edge-Linear First-Order Dependency Parsing wit...
1198964    Edge-Linear First-Order Dependency Parsing wit...
Name: title, dtype: object"
0.08648641909308238,0.12051627658480388,0.15604993351287524,0.15574706785340356,0.19688342604954268,0.0,0.0,0.0,0.1,0.07142857142857142,0.08333333333333333,0.05,0.07142857142857142,0.058823529411764705,0.05761316872427984,0.0574563621919384,0.125,0.5198044135972325,0.08873383844531292,0.15574706785340356,result,test,10052042,Learning Topic-Sensitive Word Representations
0.12286147147042248,0.1543814374450421,0.1988696519536728,0.22445138719165136,0.24901985830743756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.04296534502091786,0.023809523809523808,0.4703981267008234,0.16252303831930284,0.24901985830743756,result,test,11629674,Characterizing the Language of Online Communities and its Relation to Community Reception
0.2807721888661444,0.26312445179643784,0.27765395507880963,0.32749766338364483,0.3205433636835913,0.2,0.05555555555555555,0.08695652173913045,0.1,0.05555555555555555,0.07142857142857142,0.15,0.16666666666666666,0.15789473684210525,0.16822429906542055,0.17202433153593943,0.5,0.6291006100554366,0.31931878262241803,0.40132943318285885,result,test,1587,"paper_id
1587    Get out the vote: Determining support or oppos...
1587    Get out the vote: Determining support or oppos...
Name: title, dtype: object"
0.17714752793103522,0.1772767274457555,0.18105187464661163,0.18681480548462215,0.24721050657316507,0.2,0.2,0.20000000000000004,0.1,0.2,0.13333333333333333,0.05,0.2,0.08000000000000002,0.06097560975609756,0.12131456397388733,0.3333333333333333,0.5002774844319724,0.18681480548462215,0.38694957323722873,result,test,174799296,"paper_id
174799296    From Balustrades to Pierre Vinken: Looking for...
174799296    From Balustrades to Pierre Vinken: Looking for...
Name: title, dtype: object"
0.09441335543884259,0.1532262891060448,0.2163067059587552,0.22758991103190446,0.23131052207841973,0.2,0.1111111111111111,0.14285714285714285,0.2,0.2222222222222222,0.2105263157894737,0.15,0.3333333333333333,0.20689655172413793,0.09090909090909091,0.13363131046733065,0.2,0.47773848609464536,0.23455528061560516,0.2682150497979928,result,test,1306065,A Convolutional Neural Network for Modelling Sentences
0.10188551942642886,0.16519108847324995,0.166613831211609,0.1702670734263055,0.1918032081719871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031578947368421054,0.025834193326453387,0.0196078431372549,0.5170290641941853,0.17397891748628766,0.23999518032133604,result,test,53080736,"paper_id
53080736    FewRel: A Large-Scale Supervised Few-Shot Rela...
53080736    FewRel: A Large-Scale Supervised Few-Shot Rela...
Name: title, dtype: object"
0.2396244520248843,0.27562039240631897,0.33533129647770826,0.3138667188700631,0.3736970025086724,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.23076923076923078,0.18181818181818185,0.15476190476190477,0.15220452494158848,0.09090909090909091,0.6230433865390277,0.3294595256768738,0.44349647161847894,result,test,2090262,Minimizing Manual Annotation Cost In Supervised Training From Corpora
0.20567666345326543,0.19371775407435401,0.23130537683797525,0.2359632331051898,0.21850151069755167,0.2,0.07142857142857142,0.10526315789473682,0.3,0.21428571428571427,0.25,0.2,0.2857142857142857,0.23529411764705882,0.10218978102189781,0.18078129492942271,0.3333333333333333,0.5328689352626289,0.23130537683797525,0.25109151629721105,result,test,2865563,Improving Statistical Machine Translation for a Resource-Poor Language Using Related Resource-Rich Languages
0.0,0.12094025287223335,0.15829520331400962,0.2014808767144117,0.2338298531327742,0.0,0.0,0.0,0.1,0.09090909090909091,0.09523809523809525,0.1,0.18181818181818182,0.12903225806451613,0.09016393442622951,0.11863049882667166,0.125,0.5314476030855041,0.1841433143650244,0.33159740749479716,result,test,11844559,"paper_id
11844559    Unsupervised Induction of Semantic Roles withi...
11844559    Unsupervised Induction of Semantic Roles withi...
Name: title, dtype: object"
0.2742841573563216,0.2857043153327506,0.33133650707945045,0.3788739769343968,0.4053797598913592,0.2,0.1111111111111111,0.14285714285714285,0.1,0.1111111111111111,0.10526315789473685,0.1,0.2222222222222222,0.13793103448275865,0.140625,0.15671834374887034,0.25,0.6390964449511338,0.3788739769343968,0.4778048465871195,result,test,2468783,"paper_id
2468783    Similarity of Semantic Relations
2468783    Similarity of Semantic Relations
Name: title, dtype: object"
0.3983537904952533,0.3731212737909589,0.3306243694066827,0.33762200184246577,0.3117665153608742,0.4,0.2222222222222222,0.2857142857142857,0.2,0.2222222222222222,0.2105263157894737,0.15,0.3333333333333333,0.20689655172413793,0.10465116279069768,0.16906967845434706,0.3333333333333333,0.5980407302902448,0.3319472945932208,0.39156721724340476,result,test,5052952,"paper_id
5052952    Veracity Computing from Lexical Cues and Perce...
5052952    Veracity Computing from Lexical Cues and Perce...
Name: title, dtype: object"
0.3643289871751315,0.3458306168048113,0.3735792178906478,0.36196652103726284,0.38605234862495474,0.2,0.06666666666666667,0.1,0.2,0.13333333333333333,0.16,0.2,0.26666666666666666,0.2285714285714286,0.15,0.2182882147620922,0.3333333333333333,0.6444049028006555,0.36196652103726284,0.49367295587095505,result,test,2360770,Your click decides your fate: Inferring Information Processing and Attrition Behavior from MOOC Video Clickstream Interactions
0.0,0.13127378731524766,0.19831888202167475,0.20241561495697805,0.26058414309474903,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.08000000000000002,0.05747126436781609,0.06292282430213465,0.05,0.5992289117932863,0.25122241733267187,0.3763402189136983,result,test,3264891,"paper_id
3264891    Stacking classifiers for anti-spam filtering o...
3264891    Stacking classifiers for anti-spam filtering o...
Name: title, dtype: object"
0.0,0.0,0.0,0.02963303573127509,0.05776568751177949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.025342039800995024,0.020833333333333332,0.3410749131550809,0.02963303573127509,0.19673018706094783,result,test,6431039,"paper_id
6431039    Language Diversity across the Consonant Invent...
6431039    Language Diversity across the Consonant Invent...
Name: title, dtype: object"
0.0,0.0,0.0,0.0,0.0826920170610585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056818181818181816,0.056081370736543144,0.038461538461538464,0.36435761761716506,0.0,0.20975556865982603,result,test,80628431,"paper_id
80628431    Studying the Inductive Biases of RNNs with Syn...
80628431    Studying the Inductive Biases of RNNs with Syn...
Name: title, dtype: object"
0.12310400408982827,0.12627266090038136,0.13337440838833908,0.12116027434744493,0.18168207218204768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06930693069306931,0.05831350895270522,0.04,0.4667593666855864,0.12116027434744493,0.2803605288654163,result,test,8781666,"paper_id
8781666    Learning to Win by Reading Manuals in a Monte-...
8781666    Learning to Win by Reading Manuals in a Monte-...
Name: title, dtype: object"
